index	0	1	2
TATAAA_TATA_01	9.027546571714285e-06	0.0018758560451752723	(17776, 322, 833, 34, 'CNTLN;TMEM117;ETV1;ANXA1;CTNNA3;ZBBX;SLC16A7;ARAP2;NEDD4;APCDD1L;USP47;SPOCK2;MSC;EYA1;PPP1R12A;TTC17;SLC29A3;FOXP1;PCBP1;ADAMTS5;HSPA13;UCHL1;SORCS1;TNKS;BNC2;GPC6;PROK2;ZBTB20;CREM;PDZRN4;PI15;COL19A1;FOXN3;MSTN;DNAJC1;RORA')
CTTTGA_LEF1_Q2	8.939718322830932e-06	0.0018758560451752723	(17776, 322, 796, 33, 'CNTLN;NLK;TMEM117;ETV1;CCR7;MARCH10;MANEA;FKBP11;NAV2;SATB1;SPOCK2;ETS1;SMARCA2;EYA1;NRXN1;ATOH1;HS6ST3;CDH13;CDH6;SERTM1;SORCS1;TNKS;SLC4A4;TCERG1L;ZBTB20;CRLS1;CREM;MSI2;FOXN3;ADAMTSL1;RORA;RUNX1;ZC3H6')
AAAYRNCTG_UNKNOWN	9.371113830190385e-06	0.001880983500987902	(17776, 322, 270, 17, 'TTC17;CNTLN;CACNA2D3;PDZRN4;SNX9;DYNC1I1;ARHGAP44;ZFPM2;SPOCK2;SMARCA2;NAV2;EYA1;PROK2;SSBP2;MAP2;BTBD3;CDH2')
POU3F2_02	9.393815722721747e-06	0.001880983500987902	(17776, 322, 189, 14, 'PDZRN4;PDE3B;SATB1;LIPG;FOXP1;KCNK2;SMARCA2;MYT1;EYA1;RP1;PTEN;ATOH1;HS6ST3;CDH13')
TGANTCA_AP1_C	9.75413993387881e-06	0.0019182561266394167	(17776, 322, 727, 31, 'NLK;YWHAZ;CCR7;ABHD4;COMMD10;BTBD11;FAM81A;ARAP2;SLITRK6;MARCH1;PRPF38B;SMARCA2;STAT6;EYA1;NRXN1;ADCY8;XYLT1;MAP2;PAWR;TEX19;CD109;PROK2;SPRED1;PDZRN4;PI15;CSMD3;ADAMTSL1;CDH23;MSTN;NPHP4;RUNX1')
GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_DN	1.012412392845556e-05	0.0019223616693807082	(17776, 322, 141, 12, 'CNTLN;SEMA3E;TAPT1;PNLIPRP3;ADAM20;FOXP1;KCNK2;MOBP;BTF3P11;FKBP11;SNTN;DDX18')
GSE36476_YOUNG_VS_OLD_DONOR_MEMORY_CD4_TCELL_72H_TSST_ACT_DN	1.012412392845556e-05	0.0019223616693807082	(17776, 322, 141, 12, 'NLK;EML2;SEMA3E;SDCCAG3;CD200;PIGL;NR3C1;FOXN3;PDE3B;CCR7;EPB41L3;NELL2')
RTAAACA_FREAC2_01	1.091033719169544e-05	0.002036534635460032	(17776, 322, 660, 29, 'ETV1;NR3C1;NCOA5;MYT1;SLITRK6;NEDD4;DYNC1I1;SPOCK2;CAMK1D;ETS1;SMARCA2;MSC;STAT6;EYA1;RP1;PPP1R12A;ZFP36L2;KCTD12;BNC2;CD109;RPS6KA5;PDZRN4;CSMD3;FOXN3;ANK2;ELOVL6;SNX13;BTBD3;RORA;RUNX1')
BLALOCK_ALZHEIMERS_DISEASE_DN	1.1310130410963892e-05	0.0020759744369324225	(17776, 322, 842, 34, 'LRP12;YWHAZ;CD200;CDH11;PRKCI;NELL2;KCNQ2;CCNA1;CUL2;DYNC1I1;IARS;ANO3;MED6;SMARCA2;NRXN1;TPD52L1;PPP1R12A;CDH13;CDH8;OSBPL10;HSPA13;UCHL1;ORC5;SLC12A5;CCPG1;PTPRN2;PCLO;NUP153;PTGES3;CDH18;RPL38;TBK1;PTEN;GAP43')
OCT1_01	1.3407176416274185e-05	0.00242054481758078	(17776, 322, 195, 14, 'ZBTB20;PDZRN4;SLITRK6;NEDD4;LIPG;ETV1;FOXP1;CSMD3;DNAH5;SKIL;KIF13A;NRXN1;PTEN;ATOH1')
